1,Eveliina Salonen,64927,979,-13,64,70,60,194,"$7,000"
2,Henna Blomroos,59227,970,-13,63,63,68,194,"$4,000"
3,Ohn Scoggins,48976,985,-11,64,68,64,196,"$2,800"
4,Missy Gannon,85942,987,-10,66,67,64,197,"$2,200"
5,Raven Klein,138272,945,-7,65,70,65,200,"$1,650"
5,Holyn Handley,133547,987,-7,68,63,69,200,"$1,650"
7,Catrina Allen,44184,960,-6,70,65,66,201,"$1,315"
7,Sofia Donnecke,185534,962,-6,67,64,70,201,"$1,315"
9,Jennifer Allen,15354,971,-5,68,67,67,202,"$1,150"
10,Sintija Klezberga,229526,936,-4,67,68,68,203,"$1,050"
11,Heidi Laine,66599,946,-2,76,71,58,205,$960
12,Silva Saarinen,107335,988,E,65,74,68,207,$870
13,Ali Smith,147050,944,+2,70,68,71,209,$780
14,Rebecca Don,208576,954,+3,74,72,64,210,$645
14,Lisa Fajkus,32654,957,+3,66,74,70,210,$645
16,Hanna Huynh,112647,964,+5,74,70,68,212,$515
16,Ella Hansen,144112,971,+5,70,72,70,212,$515
18,Madison Walker,59431,947,+6,71,74,68,213,$450
19,Dani K. Hart,146137,947,+7,71,73,70,214,$408
19,Eliezra Midtlyng,198446,939,+7,72,70,72,214,$408
21,Emily Weatherman,111487,949,+10,71,71,75,217,
22,Anneli Tõugjas-Männiste,85484,959,+11,78,70,70,218,
22,Sarah Hokom,34563,951,+11,72,76,70,218,
22,Cynthia Ricciotti,75029,914,+11,75,72,71,218,
25,Casey Pennington,74708,909,+12,75,71,73,219,
26,Erika Stinchcomb,71262,919,+14,78,74,69,221,
26,Kat Mertsch,99455,969,+14,69,76,76,221,
28,Alecia Hinkson,164788,929,+16,78,77,68,223,
28,Jennifer Smiley,184736,935,+16,73,77,73,223,
28,Lauren Butler,65489,919,+16,79,67,77,223,
31,Rebecca Cox,32917,956,+18,78,82,65,225,
32,Alexis Kerman,142354,922,+23,77,77,76,230,
33,Trinity Bryant,168863,916,+32,83,80,76,239,
34,Ratana McMahon,101949,896,+33,80,74,86,240,
35,Ellie Bryant,104814,901,+39,83,85,78,246,
35,Maria Oliva,63257,916,+39,83,76,87,246,
37,Jess Zilch,254333,872,+46,88,82,83,253,
38,Isabella Parker,197689,884,+48,83,96,76,255,
39,Samantha Bonacci,85189,866,+50,84,86,87,257,
40,Rebecca Minnick,170182,868,+52,94,85,80,259,
