1,Silva Saarinen,107335,985,-17,63,67,68,61,259,"$10,000"
2,Henna Blomroos,59227,969,-16,63,64,67,66,260,"$6,000"
3,Holyn Handley,133547,987,-9,67,67,70,63,267,"$3,800"
4,Ohn Scoggins,48976,985,-7,70,67,63,69,269,"$2,600"
5,Iida Lehtomäki,216558,958,-4,72,64,67,69,272,"$2,000"
6,Sintija Klezberga,229526,928,-2,72,70,66,66,274,"$1,625"
6,Eveliina Salonen,64927,982,-2,66,73,68,67,274,"$1,625"
8,Paige Pierce,29190,973,E,71,72,67,66,276,"$1,217"
8,Missy Gannon,85942,987,E,65,65,76,70,276,"$1,217"
8,Macie Velediaz,104187,954,E,69,64,72,71,276,"$1,217"
11,Valerie Mandujano,62879,974,+2,67,66,75,70,278,"$1,000"
12,Catrina Allen,44184,958,+3,70,68,73,68,279,$950
13,Alexis Mandujano,62880,950,+4,75,68,71,66,280,$875
13,Hanna Huynh,112647,961,+4,66,75,70,69,280,$875
15,Sofia Donnecke,185534,961,+5,68,70,75,68,281,$800
16,Anneli Tõugjas-Männiste,85484,957,+6,70,74,69,69,282,$750
17,Violet Main,104314,943,+7,76,68,74,65,283,$700
18,Jennifer Allen,15354,972,+8,74,75,66,69,284,$650
18,Ella Hansen,144112,972,+8,70,70,67,77,284,$650
20,Kat Mertsch,99455,967,+9,76,70,69,70,285,$620
21,Taylor Chocek,189702,943,+10,70,78,70,68,286,$610
22,Anniken Kristiansen Steen,109996,962,+12,70,73,75,70,288,$585
23,Alecia Hinkson,164788,917,+13,70,73,71,75,289,
24,Madison Walker,59431,948,+12,82,72,65,219,,
24,MJ Gager,146304,926,+12,71,71,77,219,,
24,Rebecca Cox,32917,959,+12,71,69,79,219,,
27,Emily Weatherman,111487,945,+13,74,74,72,220,,
27,Heidi Laine,66599,960,+13,78,68,74,220,,
27,Dani K. Hart,146137,944,+13,69,74,77,220,,
30,Holly Finley,51277,929,+14,80,72,69,221,,
30,Chantel Budinsky,130342,951,+14,75,73,73,221,,
32,Lisa Fajkus,32654,955,+16,80,70,73,223,,
33,Jordan Lynds,176243,949,+17,75,78,71,224,,
34,Kelley Foster,152191,928,+18,81,74,70,225,,
34,Jessica Gurthie,50656,958,+18,72,74,79,225,,
36,Rebecca Don,208576,955,+20,75,77,75,227,,
36,Trinity Bryant,168863,909,+20,75,75,77,227,,
36,Eliezra Midtlyng,198446,943,+20,77,69,81,227,,
39,Kona Star Montgomery,27832,938,+22,82,75,72,229,,
39,Morgan Lynds,176242,932,+22,83,72,74,229,,
41,Brook Johnson,108871,911,+23,83,75,72,230,,
41,Maria Oliva,63257,912,+23,71,83,76,230,,
41,Lindsey Maas,80935,907,+23,73,78,79,230,,
44,Raven Klein,138272,945,+24,83,79,69,231,,
45,Jennifer Smiley,184736,933,+28,81,73,81,235,,
46,Erika Stinchcomb,71262,917,+29,77,79,80,236,,
47,Ann Deputy,238187,921,+33,78,80,82,240,,
48,Lauren Butler,65489,921,+35,86,78,78,242,,
