1,Gannon Buhr,75412,1061,-23,54,53,56,163,"$10,000"
2,Raven Newsom,88212,1027,-19,55,57,55,167,"$5,000"
2,Evan Smith,101574,1037,-19,53,57,57,167,"$5,000"
4,Jake Monn,98722,1028,-18,54,58,56,168,"$3,000"
5,Harper Thompson,60259,1025,-17,57,56,56,169,"$2,500"
6,Casey White,81739,1030,-16,53,62,55,170,"$2,000"
6,Joel Freeman,69509,1035,-16,59,55,56,170,"$2,000"
8,Kyle Klein,85132,1045,-15,58,59,54,171,"$1,505"
8,Joseph Anderson,122356,1032,-15,59,57,55,171,"$1,505"
8,Austin Turner,54049,1030,-15,55,57,59,171,"$1,505"
11,Calvin Heimburg,45971,1051,-14,56,56,60,172,"$1,275"
12,Niklas Anttila,91249,1045,-13,59,57,57,173,"$1,070"
12,Harry Chace,131546,1023,-13,59,57,57,173,"$1,070"
12,Sullivan Tipton,78817,1040,-13,58,58,57,173,"$1,070"
12,Nathan Queen,68286,1027,-13,56,57,60,173,"$1,070"
16,Robert Burridge,96512,1025,-11,58,62,55,175,$830
16,Parker Welck,39491,1030,-11,59,58,58,175,$830
16,Jaden Rye,153363,1028,-11,55,62,58,175,$830
16,Chris Dickerson,62467,1037,-11,57,58,60,175,$830
16,Mauri Villmann,107197,1041,-11,56,57,62,175,$830
21,Aaron Gossage,35449,1041,-10,58,58,60,176,$720
22,Clay Edwards,91397,1020,-8,61,60,57,178,$650
22,Chandler Kramer,139228,1026,-8,61,59,58,178,$650
22,Gavin Babcock,80331,1034,-8,56,63,59,178,$650
22,Adam Hammes,57365,1036,-8,58,60,60,178,$650
22,Evan Scott,89394,1027,-8,56,62,60,178,$650
27,Cale Leiviska,24341,1036,-7,61,61,57,179,$570
27,Ian Krajna,48125,1009,-7,59,60,60,179,$570
29,Isaac Robinson,50670,1047,-6,65,58,57,180,$530
29,Luke Taylor,102119,1035,-6,61,61,58,180,$530
29,Richard Wysocki,38008,1050,-6,56,58,66,180,$530
32,Alden Harris,98091,1023,-5,62,63,56,181,$480
32,Zach Arlinghaus,65266,1021,-5,62,62,57,181,$480
32,Braeden Sides,129963,1026,-5,59,62,60,181,$480
32,Ty Love,89959,1024,-5,61,59,61,181,$480
32,Matt Thompson,125969,994,-5,57,62,62,181,$480
37,Anthony Anselmo,56579,1042,-4,59,62,61,182,$435
37,Jonathan Borzick,119794,1029,-4,59,62,61,182,$435
37,Colten Montgomery,35876,1007,-4,62,57,63,182,$435
40,Väinö Mäkelä,59635,1031,-3,59,63,61,183,$405
40,Ezra Aderhold,121715,1030,-3,57,65,61,183,$405
40,Kyle Krieckhaus,154511,1011,-3,59,60,64,183,$405
43,Bradley Williams,31644,1030,-2,63,64,57,184,$290
43,Paul Ulibarri,27171,1030,-2,60,65,59,184,$290
43,Albert Tamm,76669,1020,-2,61,63,60,184,$290
43,Andrew Marwede,75590,1034,-2,60,60,64,184,$290
47,Bo McLaughlin,87143,1015,-1,63,62,60,185,
47,Aidan Scott,99246,1023,-1,60,65,60,185,
47,Jakub Semerád,91925,1024,-1,61,62,62,185,
47,Luke Samson,59419,1013,-1,62,58,65,185,
51,Anthony Barela,44382,1042,E,63,61,62,186,
52,Mason Ford,72844,1038,+1,62,63,62,187,
52,Jesse Nieminen,58923,1025,+1,60,58,69,187,
54,Silas Schultz,79047,1030,+2,67,62,59,188,
54,Matthew Alexander,138103,1009,+2,59,70,59,188,
54,Kevin Jones,41760,1016,+2,54,65,69,188,
57,Paul Krans,132521,1034,+3,61,70,58,189,
57,Thomas Canfield,103148,993,+3,64,66,59,189,
