1,Benjamin Callaway,39015,1025,-22,55,54,61,170,"$8,500"
2,Jakub Semerád,91925,1019,-22,60,55,55,170,"$3,850"
3,Mauri Villmann,107197,1031,-22,62,54,54,170,"$3,850"
4,Kyle Klein,85132,1042,-21,61,56,54,171,"$2,250"
4,Niklas Anttila,91249,1045,-21,59,58,54,171,"$2,250"
6,Ezra Aderhold,121715,1031,-20,57,61,54,172,"$1,535"
6,Raven Newsom,88212,1023,-20,56,59,57,172,"$1,535"
6,Lauri Lehtinen,82297,1038,-20,57,55,60,172,"$1,535"
9,Gannon Buhr,75412,1058,-19,56,59,58,173,"$1,201"
9,Richard Wysocki,38008,1051,-19,57,56,60,173,"$1,201"
11,Isaac Robinson,50670,1047,-18,61,56,57,174,$977
11,Sullivan Tipton,78817,1036,-18,59,58,57,174,$977
11,Gavin Babcock,80331,1029,-18,57,60,57,174,$977
14,Dennis Augustsson,98130,1019,-17,57,61,57,175,$803
14,Aaron Gossage,35449,1033,-17,59,58,58,175,$803
14,Jacob Blair,52785,1016,-17,56,57,62,175,$803
17,Väinö Mäkelä,59635,1035,-16,62,59,55,176,$720
18,Roland Kõur,108695,1022,-15,61,59,57,177,$690
19,Daniel Davidsson,76456,1031,-14,58,65,55,178,$645
19,Anthony Barela,44382,1046,-14,61,60,57,178,$645
21,Paul McBeth,27523,1044,-13,65,59,55,179,$580
21,Henric Hagman,59769,1008,-13,62,62,55,179,$580
21,Evan Smith,101574,1044,-13,56,67,56,179,$580
24,Luke Taylor,102119,1033,-12,62,64,54,180,$511
24,Henrik Haaland,174255,1011,-12,63,60,57,180,$511
24,Matt Bell,48950,1023,-12,60,61,59,180,$511
24,Onni Ruusunen,131002,1025,-12,57,60,63,180,$511
28,Jesse Nieminen,58923,1024,-11,60,65,56,181,$443
28,Calvin Heimburg,45971,1048,-11,60,63,58,181,$443
28,Morten Brenna,79859,1013,-11,59,63,59,181,$443
28,Kristian Kuoksa,107078,1016,-11,61,60,60,181,$443
28,Silver Lätt,61186,1018,-11,62,58,61,181,$443
33,Nikko Locastro,11534,1025,-10,64,58,60,182,$405
33,Jeremy Koling,33705,1016,-10,60,61,61,182,$405
35,Casey White,81739,1027,-9,63,62,58,183,$380
35,Linus Carlsson,82098,1019,-9,59,63,61,183,$380
35,Joey Buckets,122356,1032,-9,58,64,61,183,$380
38,Alden Harris,98091,1026,-8,66,59,59,184,$350
38,Teemu Lampainen,107567,1023,-8,58,63,63,184,$350
38,Rasmus Saukkoriipi,136325,1016,-8,60,59,65,184,$350
41,Jake Monn,98722,1031,-7,67,60,58,185,$270
41,Calvin Lonnquist,145206,1009,-7,62,65,58,185,$270
41,Hjalte Jensen,129061,1021,-7,63,63,59,185,$270
41,Braeden Sides,129963,1022,-7,59,67,59,185,$270
41,Robert Burridge,96512,1027,-7,63,62,60,185,$270
41,Eetu Tuominen,131056,1026,-7,60,60,65,185,$270
47,Chandler Kramer,139228,1019,-6,63,64,59,186,
47,Gregg Barsby,15857,1026,-6,63,61,62,186,
49,Bradley Williams,31644,1031,-5,64,65,58,187,
49,James Conrad,17295,1018,-5,65,62,60,187,
51,Øyvind Jarnes,41884,1019,-4,58,63,67,188,
52,Garrett Gurthie,13864,1020,-3,65,63,61,189,
52,Cole Redalen,79748,1029,-3,65,63,61,189,
52,Adam Hammes,57365,1036,-3,63,65,61,189,
52,Elvis Eriksson Sveiven,157282,995,-3,63,65,61,189,
52,Peter Lunde,72576,1020,-3,66,61,62,189,
52,Otto Mäkinen,159317,1014,-3,61,64,64,189,
58,Ezra Robinson,50671,1042,-2,62,59,69,190,
59,Kevin Jones,41760,1024,-1,68,65,58,191,
59,Elias Luukkonen,106059,1015,-1,73,59,59,191,
59,Andrew Presnell,63765,1032,-1,61,67,63,191,
59,Connor Rock,73695,1022,-1,64,63,64,191,
63,Morten Kristiansen,111626,986,E,63,65,64,192,
63,Evan Scott,89394,1020,E,63,61,68,192,
65,Espen Zachariassen,131182,973,+1,62,68,63,193,
65,Alexander Standal Borgersrud,182130,992,+1,65,62,66,193,
67,Joona Heinänen,58926,1026,+2,74,66,54,194,
67,Mathias Bergane Johansen,190137,999,+2,67,67,60,194,
67,Eli Swansen,128050,1000,+2,64,68,62,194,
67,Pekka Hyvönen,107079,1007,+2,69,61,64,194,
71,Nestori Tuhkanen,110462,1016,+3,63,74,58,195,
71,Nathan Sexton,18824,1026,+3,69,61,65,195,
71,Severi Saviniemi,80974,1024,+3,64,64,67,195,
71,Knut Valen Håland,35070,1016,+3,59,63,73,195,
75,Emil Karlsson,190064,984,+4,67,69,60,196,
76,AJ Carey,61770,1012,+5,65,73,59,197,
76,James Proctor,34250,1030,+5,71,64,62,197,
76,Aapo Karhi,82562,1008,+5,61,68,68,197,
76,Bohdan Bílek,80134,1008,+5,67,61,69,197,
76,Randy Dueck,139619,996,+5,65,62,70,197,
81,Paul Ulibarri,27171,1028,+6,71,67,60,198,
81,Petr Striegler,89634,999,+6,71,65,62,198,
81,Chris Clemons,50401,1021,+6,67,66,65,198,
84,Aksel Korneliussen,131679,973,+7,69,59,71,199,
85,Marius Gulbrandsen,176840,995,+8,70,67,63,200,
85,Karl Johan Nybo,28903,1006,+8,63,73,64,200,
87,Teemu Talikainen,155087,1011,+10,70,69,63,202,
87,Fritiof Fagergren,135125,1015,+10,65,72,65,202,
89,Niko Rättyä,52488,967,+11,69,62,72,203,
90,Braeden Moore,108289,1001,+12,68,67,69,204,
90,Håkon Kveseth,74569,1001,+12,66,69,69,204,
92,Joey Temali,100818,1001,+14,72,71,63,206,
92,Clay Edwards,91397,1016,+14,71,67,68,206,
94,Tom Erik K Steen,83906,962,+15,69,72,66,207,
94,Thomas Helgesen,214285,974,+15,68,70,69,207,
96,Espen Normann Paulsen,95645,974,+16,72,71,65,208,
96,Tuomas Hyytiäinen,65715,1013,+16,66,70,72,208,
98,Evald Sandermoen Øwre,124269,988,+17,72,76,61,209,
