1,Isaac Robinson,50670,1046,-26,58,56,63,59,236,"$16,000"
2,Anthony Barela,44382,1043,-25,60,55,64,58,237,"$9,500"
3,Andrew Marwede,75590,1031,-24,56,61,61,60,238,"$6,500"
4,Gannon Buhr,75412,1056,-22,57,63,62,58,240,"$5,300"
5,Adam Hammes,57365,1036,-21,56,66,62,57,241,"$3,650"
5,Richard Wysocki,38008,1052,-21,61,55,63,62,241,"$3,650"
5,Sullivan Tipton,78817,1030,-21,59,59,58,65,241,"$3,650"
8,Calvin Heimburg,45971,1045,-20,62,65,61,54,242,"$2,450"
8,Ezra Aderhold,121715,1027,-20,63,58,63,58,242,"$2,450"
8,Andrew Presnell,63765,1031,-20,61,58,64,59,242,"$2,450"
8,Benjamin Callaway,39015,1026,-20,60,60,59,63,242,"$2,450"
12,Casey White,81739,1030,-19,58,60,64,61,243,"$1,950"
13,Eagle McMahon,37817,1030,-17,59,64,59,63,245,"$1,850"
14,Silas Schultz,79047,1020,-16,64,62,59,61,246,"$1,521"
14,Austin Turner,54049,1034,-16,65,59,61,61,246,"$1,521"
14,Simon Lizotte,8332,1035,-16,61,63,59,63,246,"$1,521"
14,Evan Smith,101574,1040,-16,61,60,62,63,246,"$1,521"
14,Andrew Miranda,118426,1022,-16,54,64,65,63,246,"$1,521"
14,Jesse Nieminen,58923,1018,-16,55,67,60,64,246,"$1,521"
20,Paul McBeth,27523,1044,-15,51,63,65,68,247,"$1,275"
21,Zachary Nash,101197,1020,-14,60,63,65,60,248,"$1,150"
21,Väinö Mäkelä,59635,1028,-14,59,60,67,62,248,"$1,150"
21,Niklas Anttila,91249,1043,-14,61,65,57,65,248,"$1,150"
21,Kyle Klein,85132,1042,-14,59,63,60,66,248,"$1,150"
25,Joey Buckets,122356,1032,-13,59,64,62,64,249,"$1,050"
26,Nikko Locastro,11534,1023,-12,64,60,63,63,250,"$1,025"
26,Jake Monn,98722,1027,-12,58,62,67,63,250,"$1,025"
28,Parker Welck,39491,1025,-11,63,61,64,63,251,$935
28,Chris Dickerson,62467,1045,-11,63,60,61,67,251,$935
30,Alden Harris,98091,1023,-10,63,60,65,64,252,$900
31,Mason Ford,72844,1034,-9,62,62,64,65,253,$851
31,Gavin Babcock,80331,1032,-9,63,58,65,67,253,$851
31,Aaron Gossage,35449,1033,-9,60,60,62,71,253,$851
34,Jake Brown,140954,1017,-8,60,62,67,65,254,$800
34,Corey Ellis,44512,1031,-8,62,62,63,67,254,$800
34,Cole Redalen,79748,1030,-8,58,64,65,67,254,$800
37,Colten Montgomery,35876,1002,-7,62,63,64,66,255,$753
37,Noah Meintsma,56555,1023,-7,59,65,63,68,255,$753
39,Ezra Robinson,50671,1046,-6,61,61,67,67,256,$730
40,Connor Rock,73695,1022,-5,61,66,61,69,257,$715
41,James Proctor,34250,1038,+2,57,65,66,76,264,
42,Matthew Orum,18330,1037,-6,65,66,59,190,,
42,Paul Ulibarri,27171,1032,-6,63,66,61,190,,
44,Luke Taylor,102119,1029,-5,64,61,66,191,,
44,Linus Carlsson,82098,1020,-5,60,64,67,191,,
44,Bradley Williams,31644,1033,-5,61,62,68,191,,
44,Eric Oakley,53565,1020,-5,61,61,69,191,,
48,Kristian Kuoksa,107078,1016,-4,66,61,65,192,,
48,Jason Lawson,165807,1006,-4,62,65,65,192,,
48,Paul Krans,132521,1023,-4,63,63,66,192,,
48,Drew Gibson,48346,1023,-4,65,60,67,192,,
48,Raven Newsom,88212,1026,-4,65,60,67,192,,
48,Harry Chace,131546,1021,-4,62,63,67,192,,
48,Calvin Lonnquist,145206,1013,-4,59,65,68,192,,
55,Jake Hebenheimer,43762,1026,-3,67,64,62,193,,
55,Ryan Monn,144929,1018,-3,64,64,65,193,,
55,Teemu Lampainen,107567,1016,-3,65,60,68,193,,
55,Luke Samson,59419,1010,-3,61,63,69,193,,
59,Albert Tamm,76669,1021,-2,71,60,63,194,,
59,Ty Love,89959,1027,-2,65,63,66,194,,
59,Kevin Jones,41760,1023,-2,61,67,66,194,,
59,Gavin Rathbun,60436,1028,-2,59,68,67,194,,
59,Randy Dueck,139619,1001,-2,64,61,69,194,,
64,Silver Lätt,61186,1015,-1,67,66,62,195,,
64,Chris Clemons,50401,1021,-1,62,66,67,195,,
66,James Conrad,17295,1024,E,61,67,68,196,,
67,Cam Rico,28560,1007,+1,72,65,60,197,,
67,Chandler Kramer,139228,1021,+1,67,65,65,197,,
67,Nick Newton,47689,1010,+1,62,68,67,197,,
67,Garrett Gurthie,13864,1025,+1,61,69,67,197,,
67,Matt Bell,48950,1025,+1,65,64,68,197,,
67,Robert Burridge,96512,1027,+1,65,63,69,197,,
73,Jared Stoll,68103,1005,+2,71,63,64,198,,
73,Emmanuel Torres,68986,1013,+2,67,62,69,198,,
75,Jakub Semerád,91925,1023,+3,65,59,75,199,,
76,Aviel Gomez,127492,1014,+4,65,65,70,200,,
76,Jacob Courtis,56511,1002,+4,58,62,80,200,,
78,Dustin Keegan,35187,1005,+5,65,69,67,201,,
78,David Perry,116692,1007,+5,62,69,70,201,,
78,Daniel Pfaff,98558,1002,+5,64,63,74,201,,
81,Trevon Crowe,67172,1003,+6,66,72,64,202,,
81,Zach Arlinghaus,65266,1017,+6,71,63,68,202,,
81,Matthew Alexander,138103,1007,+6,71,63,68,202,,
81,Scott Withers,38464,1027,+6,63,62,77,202,,
85,Jacob Blair,52785,1016,+8,69,67,68,204,,
85,Steven Rico,4666,1010,+8,66,69,69,204,,
85,Luke Humphries,69424,1021,+8,67,66,71,204,,
88,Joona Heinänen,58926,1030,+9,69,70,66,205,,
88,Clay Edwards,91397,1016,+9,65,73,67,205,,
88,Andrew Fish,58320,1011,+9,72,65,68,205,,
88,Samuel Aldrich,22055,1010,+9,73,59,73,205,,
92,Connor O'Reilly,99648,1006,+10,68,60,78,206,,
93,Kirby Snyder,115165,1002,+11,78,67,62,207,,
94,Damien Trunkey,28623,1003,+13,69,71,69,209,,
94,Teemu Talikainen,155087,1018,+13,68,68,73,209,,
96,Landen Sides,214321,989,+14,69,70,71,210,,
97,Lewis Bitney,51242,1008,+27,73,79,71,223,,
98,John Ryan III,46920,989,65,999,DNF,,,,
99,Joshua Anthon,17946,1034,64,71,999,DNF,,,
99,Daniel Rubalcaba,93600,1006,999,DNF,,,,,
