1,Calvin Heimburg,45971,1048,-49,54,48,51,50,203,"$16,450"
2,Gannon Buhr,75412,1058,-48,54,49,49,52,204,"$9,359"
3,Isaac Robinson,50670,1047,-46,50,48,54,54,206,"$6,523"
4,Paul McBeth,27523,1044,-45,53,56,47,51,207,"$5,048"
5,Anthony Barela,44382,1046,-43,50,51,55,53,209,"$4,198"
6,Niklas Anttila,91249,1045,-38,51,53,52,58,214,"$3,574"
7,Richard Wysocki,38008,1051,-35,51,55,56,55,217,"$3,120"
8,Jaden Rye,153363,1024,-34,59,57,52,50,218,"$2,779"
9,Mauri Villmann,107197,1031,-33,59,51,55,54,219,"$2,382"
9,Luke Humphries,69424,1014,-33,52,57,51,59,219,"$2,382"
11,Lauri Lehtinen,82297,1038,-32,55,52,58,55,220,"$2,099"
12,Aaron Gossage,35449,1033,-31,56,54,59,52,221,"$1,900"
12,Kyle Klein,85132,1042,-31,60,52,56,53,221,"$1,900"
14,Ezra Robinson,50671,1042,-30,55,61,52,54,222,"$1,702"
15,Simon Lizotte,8332,1037,-29,56,56,57,54,223,"$1,577"
15,Cole Redalen,79748,1029,-29,57,57,54,55,223,"$1,577"
17,Gregg Barsby,15857,1026,-28,53,55,61,55,224,"$1,418"
17,Rasmus Saukkoriipi,136325,1016,-28,53,58,57,56,224,"$1,418"
19,Eagle McMahon,37817,1034,-27,57,58,51,59,225,"$1,333"
20,Matthew Orum,18330,1036,-26,57,58,57,54,226,"$1,248"
20,Corey Ellis,44512,1036,-26,56,55,58,57,226,"$1,248"
22,Sullivan Tipton,78817,1036,-25,60,61,51,55,227,"$1,146"
22,Bradley Williams,31644,1031,-25,53,59,57,58,227,"$1,146"
24,Andrew Presnell,63765,1032,-24,56,54,60,58,228,"$1,066"
24,Joey Buckets,122356,1032,-24,54,63,51,60,228,"$1,066"
26,Evan Scott,89394,1020,-23,55,58,64,52,229,$976
26,Alden Harris,98091,1026,-23,54,54,69,52,229,$976
26,Joona Heinänen,58926,1026,-23,63,53,58,55,229,$976
29,Benjamin Callaway,39015,1025,-22,62,57,58,53,230,$885
29,Paul Ulibarri,27171,1028,-22,59,62,55,54,230,$885
29,Luke Taylor,102119,1033,-22,51,59,64,56,230,$885
29,Gavin Babcock,80331,1029,-22,57,55,56,62,230,$885
33,Chris Dickerson,62467,1037,-20,62,55,59,56,232,$771
33,Onni Ruusunen,131002,1025,-20,57,56,62,57,232,$771
33,Matt Bell,48950,1023,-20,59,56,59,58,232,$771
33,Hjalte Jensen,129061,1021,-20,53,58,63,58,232,$771
33,Braeden Sides,129963,1022,-20,55,62,56,59,232,$771
33,Mason Ford,72844,1035,-20,56,59,58,59,232,$771
39,Austin Turner,54049,1038,-19,60,63,55,55,233,$681
39,Jesse Nieminen,58923,1024,-19,59,59,57,58,233,$681
39,Andrew Miranda,118426,1019,-19,59,58,58,58,233,$681
39,James Proctor,34250,1030,-19,56,57,58,62,233,$681
39,Nestori Tuhkanen,110462,1016,-19,63,55,51,64,233,$681
44,Raven Newsom,88212,1023,-18,52,58,68,56,234,$130
44,Teemu Lampainen,107567,1023,-18,60,59,58,57,234,$130
44,Nathan Sexton,18824,1026,-18,58,57,61,58,234,$130
44,Gavin Rathbun,60436,1025,-18,57,59,59,59,234,$130
44,Ezra Aderhold,121715,1031,-18,52,63,60,59,234,$130
49,Daniel Davidsson,76456,1031,-17,59,60,58,58,235,
49,Jeremy Koling,33705,1016,-17,62,62,52,59,235,
51,AJ Carey,61770,1012,-16,59,59,60,58,236,
51,Tuomas Hyytiäinen,65715,1013,-16,65,56,56,59,236,
51,Silver Lätt,61186,1018,-16,62,56,59,59,236,
51,Jake Monn,98722,1031,-16,58,57,55,66,236,
55,Albert Tamm,76669,1021,-15,64,56,57,60,237,
55,Evan Smith,101574,1044,-15,55,60,60,62,237,
57,Mathias Villota,103114,1014,-14,59,60,59,60,238,
57,Andrew Marwede,75590,1034,-14,58,58,62,60,238,
59,Clay Edwards,91397,1016,-13,62,58,58,61,239,
59,Joni Peltonen,94872,1021,-13,58,56,63,62,239,
61,Zachary Nash,101197,1025,-12,57,67,53,63,240,
62,Maico Rimmel,75444,1010,-11,62,60,55,64,241,
63,Calvin Lonnquist,145206,1009,-10,51,61,66,64,242,
63,Jake Hebenheimer,43762,1024,-10,59,61,55,67,242,
65,Knut Valen Håland,35070,1016,-7,61,60,57,67,245,
65,Hannes Kurn,130745,1013,-7,64,55,57,69,245,
67,Øyvind Jarnes,41884,1019,-4,55,60,61,72,248,
68,Emil Karlsson,190064,984,-10,59,64,56,179,,
68,Morten Brenna,79859,1013,-10,66,56,57,179,,
68,Adam Hammes,57365,1036,-10,62,56,61,179,,
68,Garrett Gurthie,13864,1020,-10,61,57,61,179,,
72,Robert Burridge,96512,1027,-9,69,56,55,180,,
72,Miio Hämäläinen,201845,1018,-9,65,60,55,180,,
72,Ville Kivisilla,118552,1006,-9,64,59,57,180,,
72,Casey White,81739,1027,-9,59,63,58,180,,
72,Justus Sarvi,165010,1017,-9,59,63,58,180,,
72,James Conrad,17295,1018,-9,59,56,65,180,,
78,Roland Kõur,108695,1022,-8,61,59,61,181,,
78,Chandler Kramer,139228,1019,-8,56,63,62,181,,
78,Holger Håkansson,119626,996,-8,61,57,63,181,,
81,Rasmus Metsamaa,92779,1004,-7,59,66,57,182,,
81,Eetu Tuominen,131056,1026,-7,59,63,60,182,,
81,Noah Meintsma,56555,1030,-7,58,60,64,182,,
81,Samuel Hänninen,87964,1007,-7,56,62,64,182,,
81,Kevin Jones,41760,1024,-7,61,55,66,182,,
86,Connor Rock,73695,1022,-6,64,60,59,183,,
86,Jakub Semerád,91925,1019,-6,61,59,63,183,,
88,Kristian Kuoksa,107078,1016,-5,60,66,58,184,,
88,Severi Saviniemi,80974,1024,-5,59,61,64,184,,
90,Thomas Gilbert,85850,1016,-4,65,60,60,185,,
90,Dennis Augustsson,98130,1019,-4,61,64,60,185,,
90,Elias Luukkonen,106059,1015,-4,59,66,60,185,,
93,Väinö Mäkelä,59635,1035,-3,65,64,57,186,,
93,Randy Dueck,139619,996,-3,63,58,65,186,,
95,Lenni Kemppainen,96736,1009,-2,63,64,60,187,,
95,Jacob Blair,52785,1016,-2,64,62,61,187,,
95,Rienk Kan,89184,994,-2,57,68,62,187,,
98,Nikko Locastro,11534,1025,-1,59,64,65,188,,
99,Oiva Päivänsalo,157441,1012,E,73,59,57,189,,
100,Chris Clemons,50401,1021,+1,64,56,70,190,,
101,Fritiof Fagergren,135125,1015,+2,59,65,67,191,,
102,Markus Saarepuu,129933,991,+4,68,64,61,193,,
103,Mikk Mõts,157065,999,+6,64,65,66,195,,
104,Eli Swansen,128050,1000,+7,65,66,65,196,,
105,Kristo Raik,85483,1014,+9,64,68,66,198,,
105,Joey Temali,100818,1001,+9,66,61,71,198,,
107,Ville Ahokas,53538,1005,+10,64,71,64,199,,
108,Bohdan Bílek,80134,1008,+12,70,63,68,201,,
